| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_simd256 <-] simd256 [wiki:r2011platformsciphers_atmega1281_16mhz_simd256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_simd256_sphlib-small sphlib-small] || 4587521 || 31930 || 3036 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_4 Run 4]
|[wiki:r2011ciphers_sha256 <-] sha256 [wiki:r2011platformsciphers_atmega1281_16mhz_sha256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_sha256_sphlib-small sphlib-small] || 4151333 || 31972 || 706 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_hamsi <-] hamsi [wiki:r2011platformsciphers_atmega1281_16mhz_hamsi ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_hamsi_sphlib-small sphlib-small] || 8689096 || 46478 || 5326 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_sha512 <-] sha512 [wiki:r2011platformsciphers_atmega1281_16mhz_sha512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_sha512_sphlib-small sphlib-small] || 13407196 || 48492 || 2141 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_nasha256 <-] nasha256 [wiki:r2011platformsciphers_atmega1281_16mhz_nasha256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_nasha256_opt opt] || 985199 || 49890 || 2819 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_nasha512 <-] nasha512 [wiki:r2011platformsciphers_atmega1281_16mhz_nasha512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_nasha512_opt opt] || 1031562 || 49890 || 3410 || [wiki:r2011compilernames avr-gcc 1281 -O1] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_essence256 <-] essence256 [wiki:r2011platformsciphers_atmega1281_16mhz_essence256 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence256_gcc gcc] || 23472399 || 70598 || 4293 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_essence512 <-] essence512 [wiki:r2011platformsciphers_atmega1281_16mhz_essence512 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence512_gcc gcc] || 25193521 || 70598 || 4513 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_essence224 <-] essence224 [wiki:r2011platformsciphers_atmega1281_16mhz_essence224 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence224_gcc gcc] || 23471882 || 75366 || 4545 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
|[wiki:r2011ciphers_essence384 <-] essence384 [wiki:r2011platformsciphers_atmega1281_16mhz_essence384 ->] || [wiki:r2011platformsimplementations_atmega1281_16mhz_essence384_gcc gcc] || 25187320 || 75366 || 4753 || [wiki:r2011compilernames avr-gcc 1281 -Os] || 4.3.4 (GCC) || [wiki:r2011runs_26 Run 26]
