| '''Hash''' || '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011ciphers_blake64 <-] blake64 [wiki:r2011platformsciphers_atmega1284p_16mhz_blake64 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_blake64_avrcryptolib avrcryptolib] || 6752183 || 6472 || 527 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_groestl512 <-] groestl512 [wiki:r2011platformsciphers_atmega1284p_16mhz_groestl512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_groestl512_avrcryptolib avrcryptolib] || 45304901 || 3604 || 672 || [wiki:r2011compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_echo256 <-] echo256 [wiki:r2011platformsciphers_atmega1284p_16mhz_echo256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_echo256_avrcryptolib avrcryptolib] || 2002267 || 3650 || 697 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_echo512 <-] echo512 [wiki:r2011platformsciphers_atmega1284p_16mhz_echo512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_echo512_avrcryptolib avrcryptolib] || 3579365 || 3666 || 735 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_mcssha6 <-] mcssha6 [wiki:r2011platformsciphers_atmega1284p_16mhz_mcssha6 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_mcssha6_ref ref] || 940594 || 10104 || 767 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_mcssha4 <-] mcssha4 [wiki:r2011platformsciphers_atmega1284p_16mhz_mcssha4 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_mcssha4_ref ref] || 877322 || 9340 || 883 || [wiki:r2011compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_mcssha5 <-] mcssha5 [wiki:r2011platformsciphers_atmega1284p_16mhz_mcssha5 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_mcssha5_ref ref] || 1152197 || 11554 || 893 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_bmw512 <-] bmw512 [wiki:r2011platformsciphers_atmega1284p_16mhz_bmw512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_bmw512_avrcryptolib avrcryptolib] || 5352771 || 17594 || 1136 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_shavite3256 <-] shavite3256 [wiki:r2011platformsciphers_atmega1284p_16mhz_shavite3256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_shavite3256_8-bit 8-bit] || 1461180 || 35370 || 1988 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_sha512 <-] sha512 [wiki:r2011platformsciphers_atmega1284p_16mhz_sha512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_sha512_sphlib-small sphlib-small] || 13453848 || 50810 || 2118 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_38 Run 38]
|[wiki:r2011ciphers_nasha256 <-] nasha256 [wiki:r2011platformsciphers_atmega1284p_16mhz_nasha256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_nasha256_opt opt] || 859892 || 53600 || 2778 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_simd256 <-] simd256 [wiki:r2011platformsciphers_atmega1284p_16mhz_simd256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_simd256_sphlib-small sphlib-small] || 4723800 || 35440 || 2970 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_fugue256 <-] fugue256 [wiki:r2011platformsciphers_atmega1284p_16mhz_fugue256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_fugue256_ref-xbx ref-xbx] || 5756567 || 10212 || 3024 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_fugue512 <-] fugue512 [wiki:r2011platformsciphers_atmega1284p_16mhz_fugue512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_fugue512_ref-xbx ref-xbx] || 11453439 || 10212 || 3055 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_nasha512 <-] nasha512 [wiki:r2011platformsciphers_atmega1284p_16mhz_nasha512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_nasha512_opt opt] || 920675 || 53600 || 3284 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence256 <-] essence256 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence256 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence256_gcc gcc] || 23472392 || 70598 || 4293 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence512 <-] essence512 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence512_gcc gcc] || 25193496 || 70598 || 4513 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence224 <-] essence224 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence224 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence224_gcc gcc] || 23471876 || 75366 || 4545 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_essence384 <-] essence384 [wiki:r2011platformsciphers_atmega1284p_16mhz_essence384 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_essence384_gcc gcc] || 25187298 || 75366 || 4753 || [wiki:r2011compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2011runs_22 Run 22]
|[wiki:r2011ciphers_hamsi <-] hamsi [wiki:r2011platformsciphers_atmega1284p_16mhz_hamsi ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_hamsi_sphlib-small sphlib-small] || 8312299 || 50840 || 5065 || [wiki:r2011compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
|[wiki:r2011ciphers_shavite3512 <-] shavite3512 [wiki:r2011platformsciphers_atmega1284p_16mhz_shavite3512 ->] || [wiki:r2011platformsimplementations_atmega1284p_16mhz_shavite3512_lower-mem lower-mem] || 2224458 || 50220 || 5715 || [wiki:r2011compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2011runs_28 Run 28]
