| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_lm3s811-evb_cubehash816_unrolled unrolled] || 53650 || 6751 || 1037 || 303 || 251 || 225 || 198 || [wiki:measureDetailsPage_6_cubehash816_unrolled Details]
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_lm3s811-evb_cubehash82_unrolled unrolled] || 53650 || 7994 || 2124 || 1390 || 1338 || 1312 || 1285 || [wiki:measureDetailsPage_6_cubehash82_unrolled Details]
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_lm3s811-evb_cubehash832_unrolled unrolled] || 53651 || 6751 || 959 || 225 || 173 || 147 || 121 || [wiki:measureDetailsPage_6_cubehash832_unrolled Details]
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_lm3s811-evb_cubehash84_unrolled unrolled] || 53650 || 7372 || 1502 || 769 || 717 || 690 || 664 || [wiki:measureDetailsPage_6_cubehash84_unrolled Details]
|[wiki:ciphers_cubehash88 cubehash88] || [wiki:platformsimplementations_lm3s811-evb_cubehash88_unrolled unrolled] || 53649 || 7062 || 1192 || 458 || 406 || 380 || 354 || [wiki:measureDetailsPage_6_cubehash88_unrolled Details]
|[wiki:ciphers_echo256 echo256] || [wiki:platformsimplementations_lm3s811-evb_echo256_sphlib sphlib] || 37096 || 4637 || 575 || 211 || 210 || 192 || 174 || [wiki:measureDetailsPage_6_echo256_sphlib Details]
|[wiki:ciphers_echo512 echo512] || [wiki:platformsimplementations_lm3s811-evb_echo512_sphlib sphlib] || 42782 || 5348 || 664 || 408 || 366 || 345 || 325 || [wiki:measureDetailsPage_6_echo512_sphlib Details]
|[wiki:ciphers_echosp256 echosp256] || [wiki:platformsimplementations_lm3s811-evb_echosp256_generic_opt32 generic_opt32] || 37999 || 4809 || 596 || 215 || 177 || 176 || 175 || [wiki:measureDetailsPage_6_echosp256_generic_opt32 Details]
|[wiki:ciphers_echosp512 echosp512] || [wiki:platformsimplementations_lm3s811-evb_echosp512_generic_opt32 generic_opt32] || 46492 || 5870 || 729 || 263 || 261 || 238 || 214 || [wiki:measureDetailsPage_6_echosp512_generic_opt32 Details]
|[wiki:ciphers_fugue256 fugue256] || [wiki:platformsimplementations_lm3s811-evb_fugue256_sphlib sphlib] || 33729 || 4360 || 648 || 184 || 151 || 135 || 118 || [wiki:measureDetailsPage_6_fugue256_sphlib Details]
|[wiki:ciphers_fugue512 fugue512] || [wiki:platformsimplementations_lm3s811-evb_fugue512_sphlib sphlib] || 125630 || 15963 || 2197 || 476 || 353 || 292 || 230 || [wiki:measureDetailsPage_6_fugue512_sphlib Details]
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_lm3s811-evb_groestl256_sphlib sphlib] || 27059 || 3384 || 696 || 325 || 299 || 286 || 272 || [wiki:measureDetailsPage_6_groestl256_sphlib Details]
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_lm3s811-evb_groestl512_sphlib sphlib] || 78254 || 9784 || 1217 || 550 || 473 || 434 || 396 || [wiki:measureDetailsPage_6_groestl512_sphlib Details]
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_lm3s811-evb_hamsi_sphlib sphlib] || 3874 || 696 || 272 || 220 || 216 || 214 || 212 || [wiki:measureDetailsPage_6_hamsi_sphlib Details]
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_lm3s811-evb_jh224_bitslice_opt32 bitslice_opt32] || 18349 || 4535 || 566 || 315 || 297 || 288 || 279 || [wiki:measureDetailsPage_6_jh224_bitslice_opt32 Details]
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_lm3s811-evb_jh256_bitslice_opt32 bitslice_opt32] || 18334 || 4533 || 566 || 315 || 297 || 288 || 279 || [wiki:measureDetailsPage_6_jh256_bitslice_opt32 Details]
|[wiki:ciphers_jh384 jh384] || [wiki:platformsimplementations_lm3s811-evb_jh384_bitslice_opt32 bitslice_opt32] || 18367 || 4537 || 566 || 315 || 297 || 288 || 279 || [wiki:measureDetailsPage_6_jh384_bitslice_opt32 Details]
|[wiki:ciphers_jh512 jh512] || [wiki:platformsimplementations_lm3s811-evb_jh512_bitslice_opt32 bitslice_opt32] || 18387 || 4539 || 566 || 315 || 297 || 288 || 279 || [wiki:measureDetailsPage_6_jh512_bitslice_opt32 Details]
|[wiki:ciphers_keccakc1024 keccakc1024] || [wiki:platformsimplementations_lm3s811-evb_keccakc1024_sphlib-small sphlib-small] || 36176 || 4529 || 564 || 525 || 490 || 472 || 454 || [wiki:measureDetailsPage_6_keccakc1024_sphlib-small Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_lm3s811-evb_keccakc512_opt64u6 opt64u6] || 32074 || 4032 || 504 || 245 || 243 || 242 || 241 || [wiki:measureDetailsPage_6_keccakc512_opt64u6 Details]
|[wiki:ciphers_keccakc512 keccakc512] || [wiki:platformsimplementations_lm3s811-evb_keccakc512_sphlib-small sphlib-small] || 36598 || 4582 || 571 || 270 || 266 || 265 || 263 || [wiki:measureDetailsPage_6_keccakc512_sphlib-small Details]
|[wiki:ciphers_luffa256 luffa256] || [wiki:platformsimplementations_lm3s811-evb_luffa256_opt32 opt32] || 5606 || 714 || 166 || 89 || 84 || 81 || 78 || [wiki:measureDetailsPage_6_luffa256_opt32 Details]
|[wiki:ciphers_luffa384 luffa384] || [wiki:platformsimplementations_lm3s811-evb_luffa384_opt32 opt32] || 12875 || 1622 || 328 || 151 || 139 || 132 || 126 || [wiki:measureDetailsPage_6_luffa384_opt32 Details]
|[wiki:ciphers_luffa512 luffa512] || [wiki:platformsimplementations_lm3s811-evb_luffa512_sphlib sphlib] || 15029 || 1880 || 383 || 175 || 160 || 153 || 146 || [wiki:measureDetailsPage_6_luffa512_sphlib Details]
|[wiki:ciphers_shabal256 shabal256] || [wiki:platformsimplementations_lm3s811-evb_shabal256_sphlib sphlib] || 7184 || 899 || 143 || 42 || 35 || 31 || 28 || [wiki:measureDetailsPage_6_shabal256_sphlib Details]
|[wiki:ciphers_shabal512 shabal512] || [wiki:platformsimplementations_lm3s811-evb_shabal512_sphlib sphlib] || 7242 || 906 || 144 || 42 || 35 || 31 || 28 || [wiki:measureDetailsPage_6_shabal512_sphlib Details]
|[wiki:ciphers_simd256 simd256] || [wiki:platformsimplementations_lm3s811-evb_simd256_sphlib sphlib] || 12223 || 3013 || 375 || 209 || 197 || 191 || 185 || [wiki:measureDetailsPage_6_simd256_sphlib Details]
|[wiki:ciphers_skein256 skein256] || [wiki:platformsimplementations_lm3s811-evb_skein256_sphlib-small sphlib-small] || 10121 || 1274 || 232 || 153 || 148 || 145 || 142 || [wiki:measureDetailsPage_6_skein256_sphlib-small Details]
|[wiki:ciphers_skein512 skein512] || [wiki:platformsimplementations_lm3s811-evb_skein512_sphlib sphlib] || 23631 || 2963 || 370 || 202 || 190 || 184 || 178 || [wiki:measureDetailsPage_6_skein512_sphlib Details]
