| '''Cipher''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_opt32-xbx-rolled opt32-xbx-rolled] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 39876789 || 1804253 || 60759 (91909) || 32 (972) || 0 (972) || 6792(6848) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 78420125 || 6191487 || 136372 (178522) || 36 (980) || 0 (980) || 480(528) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 51551603 || 4186404 || 92924 (125969) || 32 (972) || 0 (972) || 536(592) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 134208760 || 10860164 || 168940 (200385) || 40 (980) || 0 (980) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 135270575 || 10891089 || 169817 (201318) || 40 (980) || 0 (980) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 134318894 || 10855964 || 168748 (199898) || 40 (980) || 0 (980) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 32966636 || 2079389 || 46208 (88358) || 72 (1016) || 0 (1016) || 808(856) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 22935578 || 1309193 || 38752 (71797) || 68 (1008) || 0 (1008) || 888(944) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 50447176 || 4033644 || 53136 (84581) || 72 (1012) || 0 (1012) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 51268318 || 4089970 || 54474 (85975) || 72 (1012) || 0 (1012) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 48942108 || 3913176 || 51736 (82886) || 72 (1012) || 0 (1012) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 20018948 || 1057615 || 27750 (69900) || 68 (1012) || 0 (1012) || 808(856) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 9121724 || 710995 || 19590 (52635) || 64 (1004) || 0 (1004) || 1024(1080) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 9246937 || 728737 || 19494 (50939) || 64 (1004) || 0 (1004) || 1056(1112) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 9324038 || 736912 || 20560 (52061) || 68 (1008) || 0 (1008) || 1080(1136) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_fritzbox-7170_groestl256_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 9307873 || 732473 || 19822 (50972) || 64 (1004) || 0 (1004) || 1064(1120) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 688731595 || 42710275 || 4722 (46872) || 68 (1012) || 32 (1012) || 688(736) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 291590272 || 18117136 || 3578 (36623) || 68 (1008) || 32 (1008) || 736(792) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 299439639 || 18608777 || 3306 (34751) || 68 (1008) || 32 (1008) || 736(792) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 293289413 || 18236094 || 3471 (34972) || 68 (1008) || 32 (1008) || 880(936) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 294413662 || 18283556 || 3242 (34392) || 68 (1008) || 32 (1008) || 736(792) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_opt32 opt32] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 223379869 || 13576931 || 143588 (185738) || 36 (980) || 32 (980) || 736(784) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_opt32 opt32] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 32228942 || 1840081 || 60556 (93601) || 32 (972) || 32 (972) || 896(952) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_opt32 opt32] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 80118656 || 4689096 || 80108 (111553) || 32 (972) || 32 (972) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_opt32 opt32] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 80162235 || 4728952 || 79737 (111238) || 32 (972) || 32 (972) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_opt32 opt32] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 79083659 || 4705181 || 77692 (108842) || 32 (972) || 32 (972) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 71391795 || 4122631 || 114708 (156858) || 36 (980) || 32 (980) || 864(912) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 51766425 || 3124112 || 83628 (116673) || 32 (972) || 32 (972) || 1064(1120) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 203179117 || 11700042 || 130476 (161921) || 36 (976) || 32 (976) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 205544282 || 11820007 || 134841 (166342) || 36 (976) || 32 (976) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_opt64 opt64] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 188844525 || 10446393 || 128764 (159914) || 36 (976) || 32 (976) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 87617467 || 5171051 || 71936 (114086) || 72 (1016) || 32 (1016) || 1448(1496) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 48651032 || 2936836 || 61984 (95029) || 68 (1008) || 32 (1008) || 1888(1944) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 261816290 || 16145840 || 88720 (120165) || 72 (1012) || 32 (1012) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 262430534 || 16232297 || 92122 (123623) || 72 (1012) || 32 (1012) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 265011501 || 16405713 || 88808 (119958) || 72 (1012) || 32 (1012) || 7136(7192) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 45377090 || 2366583 || 24758 (66908) || 68 (1012) || 32 (1012) || 1840(1888) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 14462547 || 936682 || 13190 (46235) || 64 (1004) || 32 (1004) || 1568(1624) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 17114614 || 1094940 || 14246 (45691) || 64 (1004) || 32 (1004) || 1952(2008) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 17111713 || 1095245 || 14704 (46205) || 68 (1008) || 32 (1008) || 1960(2016) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_fritzbox-7170_groestl512_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 16965976 || 1082326 || 14398 (45548) || 64 (1004) || 32 (1004) || 1912(1968) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 21827003 || 1242015 || 66501 (108651) || 84 (1028) || 0 (1028) || 296(344) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 3601350 || 468560 || 43109 (76154) || 80 (1020) || 0 (1020) || 216(272) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 3551954 || 457244 || 43029 (74474) || 80 (1020) || 0 (1020) || 344(400) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 3538068 || 458145 || 43087 (74588) || 80 (1020) || 0 (1020) || 344(400) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3563853 || 454025 || 43229 (74379) || 80 (1020) || 0 (1020) || 320(376) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 22795181 || 1281487 || 40203 (82353) || 76 (1020) || 0 (1020) || 295(343) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 3189235 || 430850 || 15611 (48656) || 72 (1012) || 0 (1012) || 256(312) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 2958248 || 399196 || 15195 (46640) || 72 (1012) || 0 (1012) || 440(496) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 2998157 || 401091 || 15253 (46754) || 76 (1016) || 0 (1016) || 440(496) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_fritzbox-7170_hamsi_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 3006346 || 400110 || 15411 (46561) || 72 (1012) || 0 (1012) || 392(448) || Checksum OK
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 214987279 || 25783944 || 275368 (317518) || 84 (1028) || 32 (1028) || 680(728) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 43120840 || 3514059 || 183448 (216493) || 80 (1020) || 32 (1020) || 2776(2832) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 96447731 || 11420241 || 194744 (226189) || 80 (1020) || 32 (1020) || 5912(5968) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 96626102 || 11422335 || 195298 (226799) || 80 (1020) || 32 (1020) || 5912(5968) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib sphlib] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 96917258 || 11539412 || 194256 (225406) || 80 (1020) || 32 (1020) || 5680(5736) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 33928851 || 2731289 || 160798 (202948) || 76 (1020) || 32 (1020) || 336(384) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 11968778 || 1273895 || 143566 (176611) || 72 (1012) || 32 (1012) || 632(688) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 13050786 || 1459660 || 145486 (176931) || 72 (1012) || 32 (1012) || 1848(1904) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 13229423 || 1461581 || 146040 (177541) || 76 (1016) || 32 (1016) || 1848(1904) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_fritzbox-7170_hamsi512_sphlib-small sphlib-small] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 13474111 || 1516807 || 145414 (176564) || 72 (1012) || 32 (1012) || 1768(1824) || 
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt32 bitslice_opt32] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 131159908 || 9180157 || 28054 (70204) || 48 (992) || -4 (992) || 344(392) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt32 bitslice_opt32] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 7605235 || 478670 || 10109 (43154) || 48 (988) || -4 (988) || 384(440) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt32 bitslice_opt32] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 7039699 || 440894 || 9725 (41170) || 48 (988) || -4 (988) || 392(448) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt32 bitslice_opt32] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 8089271 || 472257 || 19449 (50950) || 48 (988) || -4 (988) || 760(816) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt32 bitslice_opt32] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 7283022 || 449294 || 9629 (40779) || 48 (988) || -4 (988) || 392(448) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt64 bitslice_opt64] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 164362726 || 11534019 || 39062 (81212) || 48 (992) || -4 (992) || 391(439) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt64 bitslice_opt64] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 7930072 || 504057 || 14093 (47138) || 48 (988) || -4 (988) || 456(512) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt64 bitslice_opt64] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 9612663 || 623148 || 15981 (47426) || 48 (988) || -4 (988) || 1112(1168) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt64 bitslice_opt64] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 44329054 || 3089595 || 26313 (57814) || 48 (988) || -4 (988) || 912(968) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_opt64 bitslice_opt64] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 9568633 || 623426 || 15773 (46923) || 48 (988) || -4 (988) || 1104(1160) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_ref32 bitslice_ref32] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 44301812 || 3065123 || 12334 (54484) || 52 (996) || -4 (996) || 392(440) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_ref32 bitslice_ref32] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 9330094 || 599311 || 7957 (41002) || 56 (996) || -4 (996) || 368(424) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_ref32 bitslice_ref32] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 8413724 || 532107 || 8005 (39450) || 56 (996) || -4 (996) || 392(448) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_ref32 bitslice_ref32] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 7687677 || 486712 || 14580 (46081) || 56 (996) || -4 (996) || 400(456) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_ref32 bitslice_ref32] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 8594891 || 540825 || 7637 (38787) || 56 (996) || -4 (996) || 392(448) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_ref64 bitslice_ref64] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 39241571 || 2650398 || 17678 (59828) || 60 (1004) || -4 (1004) || 424(472) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_ref64 bitslice_ref64] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 10434918 || 678533 || 10853 (43898) || 64 (1004) || -4 (1004) || 456(512) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_ref64 bitslice_ref64] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 10575819 || 690921 || 10901 (42346) || 64 (1004) || -4 (1004) || 488(544) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_ref64 bitslice_ref64] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 10282663 || 667204 || 13112 (44613) || 64 (1004) || -4 (1004) || 376(432) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_fritzbox-7170_jh224_bitslice_ref64 bitslice_ref64] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 10708133 || 691200 || 10661 (41811) || 64 (1004) || -4 (1004) || 488(544) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt32 bitslice_opt32] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 131139238 || 9182820 || 28054 (70204) || 48 (992) || 0 (992) || 344(392) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt32 bitslice_opt32] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 6511302 || 478259 || 8478 (41523) || 44 (984) || 0 (984) || 384(440) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt32 bitslice_opt32] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 5979169 || 441477 || 8126 (39571) || 44 (984) || 0 (984) || 392(448) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt32 bitslice_opt32] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 6561334 || 472270 || 17850 (49351) || 44 (984) || 0 (984) || 760(816) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt32 bitslice_opt32] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 6161860 || 449506 || 7998 (39148) || 44 (984) || 0 (984) || 392(448) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt64 bitslice_opt64] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 164229470 || 11538060 || 39062 (81212) || 48 (992) || 0 (992) || 392(440) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt64 bitslice_opt64] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 6766139 || 503752 || 12462 (45507) || 44 (984) || 0 (984) || 456(512) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt64 bitslice_opt64] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 8352071 || 622949 || 14382 (45827) || 44 (984) || 0 (984) || 1112(1168) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt64 bitslice_opt64] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 43253009 || 3095677 || 24714 (56215) || 44 (984) || 0 (984) || 912(968) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_opt64 bitslice_opt64] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 8414055 || 624062 || 14142 (45292) || 44 (984) || 0 (984) || 1104(1160) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_ref32 bitslice_ref32] || [wiki:compilernames mips-uclib-gcc -O0] || 4.2.1 || 44303323 || 3065931 || 12334 (54484) || 52 (996) || 0 (996) || 392(440) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_ref32 bitslice_ref32] || [wiki:compilernames mips-uclib-gcc -O1] || 4.2.1 || 8283847 || 599311 || 6326 (39371) || 52 (992) || 0 (992) || 368(424) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_ref32 bitslice_ref32] || [wiki:compilernames mips-uclib-gcc -O2] || 4.2.1 || 7322136 || 531511 || 6406 (37851) || 52 (992) || 0 (992) || 392(448) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_ref32 bitslice_ref32] || [wiki:compilernames mips-uclib-gcc -O3] || 4.2.1 || 6609590 || 486951 || 12981 (44482) || 52 (992) || 0 (992) || 400(456) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_fritzbox-7170_jh256_bitslice_ref32 bitslice_ref32] || [wiki:compilernames mips-uclib-gcc -Os] || 4.2.1 || 7495869 || 540189 || 6006 (37156) || 52 (992) || 0 (992) || 392(448) || Checksum OK
