| '''Cipher''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:ciphers_bmw512 bmw512] || [wiki:platformsimplementations_lm3s811-evb_bmw512_sphlib-small sphlib-small] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 3747528 || 170500 || 10196 (20072) || 0 (24) || 32 (24) || 888(888) || Checksum OK
|[wiki:ciphers_bmw512 bmw512] || [wiki:platformsimplementations_lm3s811-evb_bmw512_sphlib-small sphlib-small] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 4131023 || 179836 || 7648 (16041) || 0 (24) || 32 (24) || 884(884) || Checksum OK
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_simple simple] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 1724 (16352) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_simple simple] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1108 (10692) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_simple simple] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 399660973 || 48258437 || 936 (9832) || 0 (24) || 32 (24) || 272(272) || Checksum OK
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_simple simple] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 77973044 || 9470261 || 3712 (13588) || 0 (24) || 32 (24) || 888(888) || Checksum OK
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_simple simple] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 406313168 || 49040006 || 936 (9329) || 0 (24) || 32 (24) || 268(268) || Checksum OK
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_spec spec] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 3640 (18268) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_spec spec] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1880 (11464) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_spec spec] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 287423932 || 35188738 || 1692 (10588) || 0 (24) || 32 (24) || 652(652) || Checksum OK
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_spec spec] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 287524994 || 35208565 || 1948 (11824) || 0 (24) || 32 (24) || 808(808) || Checksum OK
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_spec spec] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 321277729 || 39382302 || 1756 (10149) || 0 (24) || 32 (24) || 644(644) || Checksum OK
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 2640 (17268) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1584 (11168) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 62662226 || 7536120 || 1408 (10304) || 0 (24) || 32 (24) || 420(420) || Checksum OK
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 62644554 || 7535984 || 1476 (11352) || 0 (24) || 32 (24) || 428(428) || Checksum OK
|[wiki:ciphers_cubehash161 cubehash161] || [wiki:platformsimplementations_lm3s811-evb_cubehash161_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 71788184 || 8616614 || 1448 (9841) || 0 (24) || 32 (24) || 440(440) || Checksum OK
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_simple simple] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 1724 (16352) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_simple simple] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1104 (10688) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_simple simple] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 102530835 || 3688935 || 936 (9832) || 0 (24) || 32 (24) || 272(272) || Checksum OK
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_simple simple] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 20190329 || 791129 || 3708 (13584) || 0 (24) || 32 (24) || 888(888) || Checksum OK
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_simple simple] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 104402532 || 3753429 || 936 (9329) || 0 (24) || 32 (24) || 268(268) || Checksum OK
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_spec spec] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 3640 (18268) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_spec spec] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1896 (11480) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_spec spec] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 77309650 || 3598884 || 1700 (10596) || 0 (24) || 32 (24) || 652(652) || Checksum OK
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_spec spec] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 77736411 || 3668160 || 1988 (11864) || 0 (24) || 32 (24) || 808(808) || Checksum OK
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_spec spec] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 87972633 || 4287622 || 1776 (10169) || 0 (24) || 32 (24) || 644(644) || Checksum OK
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 2640 (17268) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1580 (11164) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 16613809 || 628877 || 1408 (10304) || 0 (24) || 32 (24) || 420(420) || Checksum OK
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 16596137 || 628739 || 1472 (11348) || 0 (24) || 32 (24) || 428(428) || Checksum OK
|[wiki:ciphers_cubehash1616 cubehash1616] || [wiki:platformsimplementations_lm3s811-evb_cubehash1616_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 19116186 || 715833 || 1448 (9841) || 0 (24) || 32 (24) || 440(440) || Checksum OK
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_simple simple] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 1724 (16352) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_simple simple] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1108 (10692) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_simple simple] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 241191629 || 24488036 || 936 (9832) || 0 (24) || 32 (24) || 272(272) || Checksum OK
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_simple simple] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 47111634 || 4841050 || 3712 (13588) || 0 (24) || 32 (24) || 888(888) || Checksum OK
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_simple simple] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 245294225 || 24887165 || 936 (9329) || 0 (24) || 32 (24) || 268(268) || Checksum OK
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_spec spec] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 3640 (18268) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_spec spec] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1892 (11476) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_spec spec] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 175098044 || 18335041 || 1696 (10592) || 0 (24) || 32 (24) || 652(652) || Checksum OK
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_spec spec] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 175284974 || 18367758 || 1960 (11836) || 0 (24) || 32 (24) || 808(808) || Checksum OK
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_spec spec] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 196405104 || 20645017 || 1768 (10161) || 0 (24) || 32 (24) || 644(644) || Checksum OK
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 2640 (17268) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1584 (11168) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 38103139 || 3852257 || 1408 (10304) || 0 (24) || 32 (24) || 420(420) || Checksum OK
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 38085467 || 3852120 || 1476 (11352) || 0 (24) || 32 (24) || 428(428) || Checksum OK
|[wiki:ciphers_cubehash162 cubehash162] || [wiki:platformsimplementations_lm3s811-evb_cubehash162_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 43696519 || 4402865 || 1448 (9841) || 0 (24) || 32 (24) || 440(440) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_armcryptolib armcryptolib] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 1884 (16512) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_armcryptolib armcryptolib] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 820 (10404) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_armcryptolib armcryptolib] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 53065367 || 1244110 || 708 (9604) || 0 (24) || 32 (24) || 244(244) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_armcryptolib armcryptolib] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 17154913 || 387678 || 5408 (15284) || 0 (24) || 32 (24) || 776(776) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_armcryptolib armcryptolib] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 53225414 || 1245857 || 672 (9065) || 0 (24) || 32 (24) || 240(240) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_simple simple] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 1724 (16352) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_simple simple] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1108 (10692) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_simple simple] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 92626885 || 2203334 || 940 (9836) || 0 (24) || 32 (24) || 272(272) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_simple simple] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 18179064 || 501165 || 3712 (13588) || 0 (24) || 32 (24) || 888(888) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_simple simple] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 94348894 || 2245365 || 940 (9333) || 0 (24) || 32 (24) || 268(268) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_spec spec] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 3640 (18268) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_spec spec] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1900 (11484) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_spec spec] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 70861978 || 2554135 || 1704 (10600) || 0 (24) || 32 (24) || 652(652) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_spec spec] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 71207432 || 2612706 || 2052 (11928) || 0 (24) || 32 (24) || 808(808) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_spec spec] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 80958916 || 3130126 || 1776 (10169) || 0 (24) || 32 (24) || 644(644) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_sphlib sphlib] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 28588 (43216) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_sphlib sphlib] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 19692 (29276) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_sphlib sphlib] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 7279508 || 254988 || 19664 (28560) || 0 (24) || 32 (24) || 884(884) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_sphlib sphlib] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 7269056 || 255045 || 19648 (29524) || 0 (24) || 32 (24) || 888(888) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_sphlib sphlib] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 8896306 || 294947 || 22976 (31369) || 0 (24) || 32 (24) || 884(884) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_sphlib-small sphlib-small] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 12864 (27492) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_sphlib-small sphlib-small] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 4556 (14140) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_sphlib-small sphlib-small] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 7587408 || 262536 || 4804 (13700) || 0 (24) || 32 (24) || 880(880) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_sphlib-small sphlib-small] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 7581476 || 262491 || 4788 (14664) || 0 (24) || 32 (24) || 880(880) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_sphlib-small sphlib-small] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 8612552 || 292112 || 4832 (13225) || 0 (24) || 32 (24) || 884(884) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 2640 (17268) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1584 (11168) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 15079252 || 398684 || 1412 (10308) || 0 (24) || 32 (24) || 420(420) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 15061580 || 398547 || 1480 (11356) || 0 (24) || 32 (24) || 427(427) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_lm3s811-evb_cubehash1632_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 17370506 || 453962 || 1452 (9845) || 0 (24) || 32 (24) || 440(440) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_simple simple] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 1724 (16352) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_simple simple] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1108 (10692) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_simple simple] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 161956961 || 12602836 || 936 (9832) || 0 (24) || 32 (24) || 272(272) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_simple simple] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 31680930 || 2526444 || 3712 (13588) || 0 (24) || 32 (24) || 888(888) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_simple simple] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 164784757 || 12810744 || 936 (9329) || 0 (24) || 32 (24) || 268(268) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_spec spec] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 3640 (18268) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_spec spec] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1900 (11484) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_spec spec] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 119020231 || 9913789 || 1704 (10600) || 0 (24) || 32 (24) || 652(652) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_spec spec] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 119295585 || 9959855 || 1948 (11824) || 0 (24) || 32 (24) || 808(808) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_spec spec] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 134171410 || 11296758 || 1776 (10169) || 0 (24) || 32 (24) || 644(644) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 2640 (17268) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1584 (11168) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 25823595 || 2010326 || 1408 (10304) || 0 (24) || 32 (24) || 420(420) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 25805923 || 2010189 || 1476 (11352) || 0 (24) || 32 (24) || 428(428) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_lm3s811-evb_cubehash164_unrolled unrolled] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 29650688 || 2295990 || 1448 (9841) || 0 (24) || 32 (24) || 440(440) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_lm3s811-evb_cubehash168_simple simple] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 1724 (16352) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_lm3s811-evb_cubehash168_simple simple] || [wiki:compilernames arm-elf-gcc -O1] || 4.3.2 (GCC) ||  ||  || 1108 (10692) || 0 (24) || 32 (24) || unk(unk) || error
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_lm3s811-evb_cubehash168_simple simple] || [wiki:compilernames arm-elf-gcc -O2] || 4.3.2 (GCC) || 122339629 || 6660236 || 936 (9832) || 0 (24) || 32 (24) || 272(272) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_lm3s811-evb_cubehash168_simple simple] || [wiki:compilernames arm-elf-gcc -O3] || 4.3.2 (GCC) || 23965579 || 1369142 || 3712 (13588) || 0 (24) || 32 (24) || 888(888) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_lm3s811-evb_cubehash168_simple simple] || [wiki:compilernames arm-elf-gcc -Os] || 4.3.2 (GCC) || 124530026 || 6772535 || 936 (9329) || 0 (24) || 32 (24) || 268(268) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_lm3s811-evb_cubehash168_spec spec] || [wiki:compilernames arm-elf-gcc -O0] || 4.3.2 (GCC) ||  ||  || 3640 (18268) || 0 (24) || 32 (24) || unk(unk) || error
