| '''Cipher''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash1632_unrolled unrolled] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 14158 (34098) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash1632_unrolled unrolled] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 514890898 || 12701011 || 11718 (20912) || 0 (412) || 32 (412) || 587(587) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash1632_unrolled unrolled] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 501181483 || 12330884 || 11204 (19514) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash1632_unrolled unrolled] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 500603296 || 12318120 || 11234 (19566) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash1632 cubehash1632] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash1632_unrolled unrolled] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 529148376 || 13446865 || 9136 (16906) || 0 (412) || 32 (412) || 488(488) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_simple simple] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 4896 (24836) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_simple simple] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 1225288652 || 95229064 || 4118 (13312) || 0 (412) || 32 (412) || 291(291) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_simple simple] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 1170466692 || 91102028 || 3774 (12084) || 0 (412) || 32 (412) || 282(282) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_simple simple] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 1084495623 || 87293972 || 41148 (49480) || 0 (412) || 32 (412) || 960(960) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_simple simple] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 1209975052 || 94306735 || 2958 (10728) || 0 (412) || 32 (412) || 278(278) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_spec spec] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 8288 (28228) || 8 (676) || 32 (676) || unk(unk) || error
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_spec spec] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 1307648064 || 110908061 || 5488 (14682) || 8 (420) || 32 (420) || 592(592) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_spec spec] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 1129939965 || 97009094 || 5286 (13596) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_spec spec] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 1136714785 || 98009994 || 6244 (14576) || 8 (420) || 32 (420) || 786(786) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_spec spec] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 1226616669 || 105542710 || 5128 (12898) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_unrolled unrolled] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 14156 (34096) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_unrolled unrolled] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 892397074 || 69326831 || 11716 (20910) || 0 (412) || 32 (412) || 587(587) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_unrolled unrolled] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 870959088 || 67797396 || 11200 (19510) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_unrolled unrolled] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 869977664 || 67724151 || 11230 (19562) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash164 cubehash164] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash164_unrolled unrolled] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 915422593 || 71387655 || 9134 (16904) || 0 (412) || 32 (412) || 488(488) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_simple simple] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 4896 (24836) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_simple simple] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 927703898 || 50591331 || 4120 (13314) || 0 (412) || 32 (412) || 291(291) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_simple simple] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 885507411 || 48358134 || 3776 (12086) || 0 (412) || 32 (412) || 282(282) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_simple simple] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 811361933 || 46323916 || 41150 (49482) || 0 (412) || 32 (412) || 960(960) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_simple simple] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 916795722 || 50329852 || 2958 (10728) || 0 (412) || 32 (412) || 278(278) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_spec spec] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 8288 (28228) || 8 (676) || 32 (676) || unk(unk) || error
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_spec spec] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 1015578924 || 66922523 || 5490 (14684) || 8 (420) || 32 (420) || 592(592) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_spec spec] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 881542931 || 59560663 || 5288 (13598) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_spec spec] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 888105019 || 60529824 || 6326 (14658) || 8 (420) || 32 (420) || 786(786) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_spec spec] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 959300333 || 65199533 || 5128 (12898) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_unrolled unrolled] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 14156 (34096) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_unrolled unrolled] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 676676050 || 36968675 || 11718 (20912) || 0 (412) || 32 (412) || 587(587) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_unrolled unrolled] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 659653889 || 36101619 || 11202 (19512) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_unrolled unrolled] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 658902888 || 36062934 || 11232 (19564) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash168 cubehash168] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash168_unrolled unrolled] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 694678768 || 38276109 || 9134 (16904) || 0 (412) || 32 (412) || 488(488) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_simple simple] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 4896 (24836) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_simple simple] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 1513500577 || 182100151 || 4118 (13312) || 0 (412) || 32 (412) || 291(291) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_simple simple] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 1446008354 || 174232964 || 3774 (12084) || 0 (412) || 32 (412) || 282(282) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_simple simple] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 1367729772 || 167035794 || 41138 (49470) || 0 (412) || 32 (412) || 960(960) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_simple simple] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 1493450461 || 179836108 || 2958 (10728) || 0 (412) || 32 (412) || 278(278) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_spec spec] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 8288 (28228) || 8 (676) || 32 (676) || unk(unk) || error
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_spec spec] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 1625577691 || 200766203 || 5470 (14664) || 8 (420) || 32 (420) || 592(592) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_spec spec] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 1403144333 || 173850257 || 5286 (13596) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_spec spec] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 1411197836 || 175042763 || 6184 (14516) || 8 (420) || 32 (420) || 786(786) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_spec spec] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 1519815472 || 188221152 || 5118 (12888) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_unrolled unrolled] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 14156 (34096) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_unrolled unrolled] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 1110082919 || 133351896 || 11716 (20910) || 0 (412) || 32 (412) || 587(587) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_unrolled unrolled] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 1086991292 || 130849998 || 11200 (19510) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_unrolled unrolled] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 1085864437 || 130718858 || 11230 (19562) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash81 cubehash81] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash81_unrolled unrolled] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 1137010438 || 136764521 || 9134 (16904) || 0 (412) || 32 (412) || 488(488) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_simple simple] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 4896 (24836) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_simple simple] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 397391842 || 14684393 || 4120 (13314) || 0 (412) || 32 (412) || 291(291) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_simple simple] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 377591116 || 13970926 || 3776 (12086) || 0 (412) || 32 (412) || 282(282) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_simple simple] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 344229686 || 13511339 || 41140 (49472) || 0 (412) || 32 (412) || 960(960) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_simple simple] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 394209964 || 14950661 || 2958 (10728) || 0 (412) || 32 (412) || 278(278) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_spec spec] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 8288 (28228) || 8 (676) || 32 (676) || unk(unk) || error
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_spec spec] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 504024906 || 31876501 || 5490 (14684) || 8 (420) || 32 (420) || 592(592) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_spec spec] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 447217298 || 29752841 || 5288 (13598) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_spec spec] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 453670563 || 30706143 || 6486 (14818) || 8 (420) || 32 (420) || 786(786) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_spec spec] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 491731094 || 33086769 || 5128 (12898) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_unrolled unrolled] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 14156 (34096) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_unrolled unrolled] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 294541500 || 11021230 || 11718 (20912) || 0 (412) || 32 (412) || 587(587) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_unrolled unrolled] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 286060574 || 10710932 || 11202 (19512) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_unrolled unrolled] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 285740108 || 10700758 || 11232 (19564) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash816 cubehash816] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash816_unrolled unrolled] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 303336414 || 11714068 || 9134 (16904) || 0 (412) || 32 (412) || 488(488) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_simple simple] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 4896 (24836) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_simple simple] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 918067031 || 92785114 || 4118 (13312) || 0 (412) || 32 (412) || 291(291) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_simple simple] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 876010254 || 88733247 || 3774 (12084) || 0 (412) || 32 (412) || 282(282) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_simple simple] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 821687518 || 85129457 || 41138 (49470) || 0 (412) || 32 (412) || 960(960) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_simple simple] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 907002339 || 91868873 || 2958 (10728) || 0 (412) || 32 (412) || 278(278) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_spec spec] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 8288 (28228) || 8 (676) || 32 (676) || unk(unk) || error
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_spec spec] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 1024999677 || 110635987 || 5492 (14686) || 8 (420) || 32 (420) || 592(592) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_spec spec] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 890787181 || 96949601 || 5320 (13630) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_spec spec] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 897969598 || 98011609 || 6204 (14536) || 8 (420) || 32 (420) || 786(786) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_spec spec] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 968186467 || 105415512 || 5152 (12922) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_unrolled unrolled] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 14156 (34096) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_unrolled unrolled] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 674951825 || 68082231 || 11716 (20910) || 0 (412) || 32 (412) || 587(587) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_unrolled unrolled] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 659652562 || 66749183 || 11200 (19510) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_unrolled unrolled] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 658955782 || 66682561 || 11230 (19562) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash82 cubehash82] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash82_unrolled unrolled] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 692197705 || 70042612 || 9134 (16904) || 0 (412) || 32 (412) || 488(488) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_simple simple] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 4898 (24838) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_simple simple] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 360163927 || 9100282 || 4120 (13314) || 0 (412) || 32 (412) || 291(291) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_simple simple] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 341953686 || 8625415 || 3778 (12088) || 0 (412) || 32 (412) || 282(282) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_simple simple] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 310088735 || 8390270 || 41140 (49472) || 0 (412) || 32 (412) || 960(960) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_simple simple] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 357562776 || 9453811 || 2960 (10730) || 0 (412) || 32 (412) || 278(278) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_spec spec] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 8290 (28230) || 8 (676) || 32 (676) || unk(unk) || error
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_spec spec] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 471860950 || 26347121 || 5492 (14686) || 8 (420) || 32 (420) || 592(592) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_spec spec] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 420973970 || 25056587 || 5290 (13600) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_spec spec] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 427147221 || 25973699 || 6198 (14530) || 8 (420) || 32 (420) || 786(786) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_spec spec] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 464761073 || 28053046 || 5130 (12900) || 8 (420) || 32 (420) || 628(628) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_unrolled unrolled] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 14158 (34098) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_unrolled unrolled] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 267332507 || 6939955 || 11718 (20912) || 0 (412) || 32 (412) || 587(587) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_unrolled unrolled] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 259339389 || 6702855 || 11204 (19514) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_unrolled unrolled] || [wiki:compilernames avr-gcc -O3] || 4.3.4 (GCC) || 259045813 || 6696714 || 11234 (19566) || 0 (412) || 32 (412) || 524(524) || Checksum OK
|[wiki:ciphers_cubehash832 cubehash832] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash832_unrolled unrolled] || [wiki:compilernames avr-gcc -Os] || 4.3.4 (GCC) || 275541475 || 7545052 || 9136 (16906) || 0 (412) || 32 (412) || 488(488) || Checksum OK
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash84_simple simple] || [wiki:compilernames avr-gcc -O0] || 4.3.4 (GCC) ||  ||  || 4896 (24836) || 0 (668) || 32 (668) || unk(unk) || error
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash84_simple simple] || [wiki:compilernames avr-gcc -O1] || 4.3.4 (GCC) || 620776659 || 48192101 || 4118 (13312) || 0 (412) || 32 (412) || 291(291) || Checksum OK
|[wiki:ciphers_cubehash84 cubehash84] || [wiki:platformsimplementations_atmega1281_16mhz_cubehash84_simple simple] || [wiki:compilernames avr-gcc -O2] || 4.3.4 (GCC) || 591437606 || 46047889 || 3774 (12084) || 0 (412) || 32 (412) || 282(282) || Checksum OK
