| '''Cipher''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_nslu2-openwrt_groestl256_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 23635081 || 1340806 || 58380 (71806) || 0 (364) || 0 (364) || 7164(7180) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_nslu2-openwrt_groestl256_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 20729480 || 1255803 || 51852 (64666) || 0 (364) || 0 (364) || 7164(7180) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_nslu2-openwrt_groestl256_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 13229959 || 878881 || 19404 (37686) || 0 (368) || 0 (368) || 792(800) || Checksum OK
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_nslu2-openwrt_groestl256_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 8267629 || 652847 || 16544 (29754) || 0 (364) || 0 (364) || 956(972) || Checksum failed
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_nslu2-openwrt_groestl256_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 7879901 || 626796 || 21028 (34106) || 0 (364) || 0 (364) || 2996(3004) || Checksum failed
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_nslu2-openwrt_groestl256_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 7970657 || 625150 || 22872 (36298) || 0 (364) || 0 (364) || 3352(3368) || Checksum failed
|[wiki:ciphers_groestl256 groestl256] || [wiki:platformsimplementations_nslu2-openwrt_groestl256_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 7779902 || 621692 || 20488 (33302) || 0 (364) || 0 (364) || 2768(2784) || Checksum failed
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 921466460 || 57074839 || 3196 (21478) || 0 (368) || 32 (368) || 616(624) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 375125536 || 23257128 || 1800 (15010) || 0 (364) || 32 (364) || 648(664) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 355460289 || 22042838 || 1760 (14838) || 0 (364) || 32 (364) || 652(660) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 349948686 || 21699183 || 2456 (15882) || 0 (364) || 32 (364) || 844(860) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 388581694 || 24105020 || 1696 (14510) || 0 (364) || 32 (364) || 648(664) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt32 opt32] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 46417682 || 2540067 || 100856 (119138) || 0 (368) || 32 (368) || 740(748) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt32 opt32] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 22604048 || 877551 || 58520 (71730) || 0 (364) || 32 (364) || 1736(1752) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt32 opt32] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 61796638 || 3675056 || 148224 (161302) || 0 (364) || 32 (364) || 7164(7172) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt32 opt32] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 59449620 || 3514592 || 148240 (161666) || 0 (364) || 32 (364) || 7164(7180) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt32 opt32] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 54532111 || 3233612 || 135940 (148754) || 0 (364) || 32 (364) || 7164(7180) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt64 opt64] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 37815940 || 2108665 || 95864 (114146) || 0 (368) || 32 (368) || 880(888) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt64 opt64] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 26799799 || 1634570 || 76288 (89498) || 0 (364) || 32 (364) || 1540(1556) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt64 opt64] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 214077681 || 13597105 || 213544 (226622) || 0 (364) || 32 (364) || 7164(7172) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt64 opt64] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 201829030 || 12545607 || 216196 (229622) || 0 (364) || 32 (364) || 7164(7180) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_opt64 opt64] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 98854860 || 6514456 || 190064 (202878) || 0 (364) || 32 (364) || 7164(7180) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 34043910 || 1635418 || 67044 (85326) || 0 (368) || 32 (368) || 1452(1460) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 21872166 || 1095388 || 49336 (62546) || 0 (364) || 32 (364) || 2796(2812) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 71859983 || 3867773 || 105300 (118378) || 0 (364) || 32 (364) || 7164(7172) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 72098336 || 3861040 || 109980 (123406) || 0 (364) || 32 (364) || 7164(7180) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 63625704 || 3333313 || 95056 (107870) || 0 (364) || 32 (364) || 7164(7180) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 52434535 || 3106248 || 21016 (39298) || 0 (368) || 32 (368) || 1832(1840) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 24131603 || 1481071 || 11792 (25002) || 0 (364) || 32 (364) || 1984(2000) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 21769074 || 1300856 || 14024 (27102) || 0 (364) || 32 (364) || 2900(2908) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 21637122 || 1284581 || 14808 (28234) || 0 (364) || 32 (364) || 3028(3044) || Checksum OK
|[wiki:ciphers_groestl512 groestl512] || [wiki:platformsimplementations_nslu2-openwrt_groestl512_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 19566046 || 1207407 || 13024 (25838) || 0 (364) || 32 (364) || 2636(2652) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 13220832 || 1323849 || 56004 (74286) || 0 (368) || 0 (368) || 288(296) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 4049767 || 473114 || 41576 (54786) || 0 (364) || 0 (364) || 1072(1088) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 4784426 || 576206 || 45172 (58250) || 0 (364) || 0 (364) || 2447(2455) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 4631575 || 561077 || 45212 (58638) || 0 (364) || 0 (364) || 2452(2468) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 4461202 || 532881 || 45288 (58102) || 0 (364) || 0 (364) || 2364(2380) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 13969738 || 1442950 || 29128 (47410) || 0 (368) || 0 (368) || 288(296) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 4938057 || 575425 || 14284 (27494) || 0 (364) || 0 (364) || 1476(1492) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 5395112 || 631750 || 17920 (30998) || 0 (364) || 0 (364) || 2700(2708) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 5093701 || 589556 || 17972 (31398) || 0 (364) || 0 (364) || 2704(2720) || Checksum OK
|[wiki:ciphers_hamsi hamsi] || [wiki:platformsimplementations_nslu2-openwrt_hamsi_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 5134731 || 600096 || 18968 (31782) || 0 (364) || 0 (364) || 3060(3076) || Checksum OK
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 60995629 || 4959520 || 228916 (247198) || 0 (368) || 32 (368) || 672(680) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 19492962 || 1343882 || 174860 (188070) || 0 (364) || 32 (364) || 6388(6404) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 28670993 || 1689399 || 200600 (213678) || 0 (364) || 32 (364) || 7164(7172) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 28423945 || 1693090 || 201136 (214562) || 0 (364) || 32 (364) || 7164(7180) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib sphlib] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 29461578 || 1797528 || 204760 (217574) || 0 (364) || 32 (364) || 7164(7180) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 27609221 || 2978685 || 151520 (169802) || 0 (368) || 32 (368) || 340(348) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 12415666 || 1429850 || 141884 (155094) || 0 (364) || 32 (364) || 1772(1788) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 15190080 || 1714437 || 147112 (160190) || 0 (364) || 32 (364) || 3672(3680) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 14683516 || 1695318 || 147788 (161214) || 0 (364) || 32 (364) || 3744(3760) || 
|[wiki:ciphers_hamsi512 hamsi512] || [wiki:platformsimplementations_nslu2-openwrt_hamsi512_sphlib-small sphlib-small] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 15392373 || 1778742 || 146656 (159470) || 0 (364) || 32 (364) || 3616(3632) || 
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt32 bitslice_opt32] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 ||  ||  || 31624 (49906) || 0 (368) || -4 (368) || unk(unk) || error
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt32 bitslice_opt32] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 9745775 || 522624 || 7864 (21074) || 4 (368) || -4 (368) || 316(332) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt32 bitslice_opt32] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 10097393 || 545899 || 8664 (21742) || 4 (368) || -4 (368) || 496(504) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt32 bitslice_opt32] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 10183195 || 563870 || 22132 (35558) || 4 (368) || -4 (368) || 1648(1664) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt32 bitslice_opt32] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 9278396 || 485866 || 8128 (20942) || 4 (368) || -4 (368) || 492(508) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt64 bitslice_opt64] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 140342498 || 9728501 || 42224 (60506) || 0 (368) || -4 (368) || 420(428) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt64 bitslice_opt64] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 18847713 || 1171597 || 15300 (28510) || 4 (368) || -4 (368) || 1164(1180) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt64 bitslice_opt64] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 18830971 || 1176069 || 17436 (30514) || 4 (368) || -4 (368) || 2024(2032) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt64 bitslice_opt64] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 23950640 || 1457597 || 33540 (46966) || 4 (368) || -4 (368) || 1452(1468) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_opt64 bitslice_opt64] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 19284451 || 1192162 || 16848 (29662) || 4 (368) || -4 (368) || 1856(1872) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_ref32 bitslice_ref32] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 61484354 || 4180822 || 11696 (29978) || 0 (368) || -4 (368) || 336(344) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_ref32 bitslice_ref32] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 12826370 || 738483 || 5832 (19042) || 4 (368) || -4 (368) || 312(328) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_ref32 bitslice_ref32] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 12313855 || 700744 || 5900 (18978) || 4 (368) || -4 (368) || 364(372) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_ref32 bitslice_ref32] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 11964131 || 678599 || 14364 (27790) || 4 (368) || -4 (368) || 744(760) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_ref32 bitslice_ref32] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 11066115 || 613047 || 5752 (18566) || 4 (368) || -4 (368) || 360(376) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_ref64 bitslice_ref64] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 68971373 || 4711625 || 16312 (34594) || 0 (368) || -4 (368) || 496(504) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_ref64 bitslice_ref64] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 21336143 || 1346692 || 9056 (22266) || 4 (368) || -4 (368) || 544(560) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_ref64 bitslice_ref64] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 21271422 || 1359676 || 9488 (22566) || 4 (368) || -4 (368) || 604(612) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_ref64 bitslice_ref64] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 25067258 || 1626075 || 13648 (27074) || 4 (368) || -4 (368) || 808(824) || Checksum OK
|[wiki:ciphers_jh224 jh224] || [wiki:platformsimplementations_nslu2-openwrt_jh224_bitslice_ref64 bitslice_ref64] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 19357236 || 1215121 || 8760 (21574) || 4 (368) || -4 (368) || 540(556) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_nslu2-openwrt_jh256_bitslice_opt32 bitslice_opt32] || armeb-linux-uclibc-gcc -pipe -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 57412875 || 3878978 || 31624 (49906) || 0 (368) || 0 (368) || 324(332) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_nslu2-openwrt_jh256_bitslice_opt32 bitslice_opt32] || armeb-linux-uclibc-gcc -pipe -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 7815246 || 522042 || 6316 (19526) || 0 (364) || 0 (364) || 316(332) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_nslu2-openwrt_jh256_bitslice_opt32 bitslice_opt32] || armeb-linux-uclibc-gcc -pipe -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 8198702 || 545732 || 7164 (20242) || 0 (364) || 0 (364) || 496(504) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_nslu2-openwrt_jh256_bitslice_opt32 bitslice_opt32] || armeb-linux-uclibc-gcc -pipe -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 8278585 || 565001 || 20632 (34058) || 0 (364) || 0 (364) || 1648(1664) || Checksum OK
|[wiki:ciphers_jh256 jh256] || [wiki:platformsimplementations_nslu2-openwrt_jh256_bitslice_opt32 bitslice_opt32] || armeb-linux-uclibc-gcc -pipe -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.1.2 || 7234286 || 485566 || 6576 (19390) || 0 (364) || 0 (364) || 492(508) || Checksum OK
