| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:r2011ciphers_cubehash168 cubehash168] || [wiki:r2011platformsimplementations_artila_m501_cubehash168_simple simple] || 683516 || 89530 || 14951 || 5442 || 4764 || 4425 || 4086 || [wiki:r2011measureDetailsPage_14_cubehash168_simple Details]
|[wiki:r2011ciphers_cubehash81 cubehash81] || [wiki:r2011platformsimplementations_artila_m501_cubehash81_simple simple] || 344003 || 60723 || 21773 || 16935 || 16588 || 16436 || 16284 || [wiki:r2011measureDetailsPage_14_cubehash81_simple Details]
|[wiki:r2011ciphers_cubehash816 cubehash816] || [wiki:r2011platformsimplementations_artila_m501_cubehash816_simple simple] || 343744 || 43020 || 6420 || 1719 || 1395 || 1221 || 1047 || [wiki:r2011measureDetailsPage_14_cubehash816_simple Details]
|[wiki:r2011ciphers_cubehash82 cubehash82] || [wiki:r2011platformsimplementations_artila_m501_cubehash82_simple simple] || 344025 || 51148 || 13687 || 8830 || 8490 || 8338 || 8187 || [wiki:r2011measureDetailsPage_14_cubehash82_simple Details]
|[wiki:r2011ciphers_cubehash832 cubehash832] || [wiki:r2011platformsimplementations_artila_m501_cubehash832_simple simple] || 344126 || 43066 || 5922 || 1216 || 892 || 718 || 544 || [wiki:r2011measureDetailsPage_14_cubehash832_simple Details]
|[wiki:r2011ciphers_cubehash84 cubehash84] || [wiki:r2011platformsimplementations_artila_m501_cubehash84_simple simple] || 344048 || 48613 || 9463 || 4778 || 4436 || 4267 || 4099 || [wiki:r2011measureDetailsPage_14_cubehash84_simple Details]
|[wiki:r2011ciphers_cubehash88 cubehash88] || [wiki:r2011platformsimplementations_artila_m501_cubehash88_simple simple] || 343586 || 45027 || 7429 || 2755 || 2410 || 2236 || 2063 || [wiki:r2011measureDetailsPage_14_cubehash88_simple Details]
|[wiki:r2011ciphers_echo256 echo256] || [wiki:r2011platformsimplementations_artila_m501_echo256_sphlib sphlib] || 63968 || 8048 || 1011 || 259 || 227 || 209 || 192 || [wiki:r2011measureDetailsPage_14_echo256_sphlib Details]
|[wiki:r2011ciphers_echo512 echo512] || [wiki:r2011platformsimplementations_artila_m501_echo512_sphlib sphlib] || 72270 || 9028 || 1140 || 466 || 394 || 375 || 355 || [wiki:r2011measureDetailsPage_14_echo512_sphlib Details]
|[wiki:r2011ciphers_echosp256 echosp256] || [wiki:r2011platformsimplementations_artila_m501_echosp256_generic_opt32 generic_opt32] || 68434 || 8793 || 1101 || 283 || 210 || 189 || 169 || [wiki:r2011measureDetailsPage_14_echosp256_generic_opt32 Details]
|[wiki:r2011ciphers_echosp512 echosp512] || [wiki:r2011platformsimplementations_artila_m501_echosp512_generic_opt32 generic_opt32] || 76736 || 9837 || 1233 || 330 || 289 || 248 || 208 || [wiki:r2011measureDetailsPage_14_echosp512_generic_opt32 Details]
|[wiki:r2011ciphers_essence224 essence224] || [wiki:r2011platformsimplementations_artila_m501_essence224_gcc gcc] || 125663 || 41275 || 7087 || 3671 || 3427 || 3305 || 3182 || [wiki:r2011measureDetailsPage_14_essence224_gcc Details]
|[wiki:r2011ciphers_essence256 essence256] || [wiki:r2011platformsimplementations_artila_m501_essence256_gcc gcc] || 125584 || 41274 || 6749 || 3670 || 3426 || 3307 || 3187 || [wiki:r2011measureDetailsPage_14_essence256_gcc Details]
|[wiki:r2011ciphers_essence384 essence384] || [wiki:r2011platformsimplementations_artila_m501_essence384_gcc gcc] || 153248 || 49501 || 6204 || 2468 || 2165 || 2036 || 1906 || [wiki:r2011measureDetailsPage_14_essence384_gcc Details]
|[wiki:r2011ciphers_essence512 essence512] || [wiki:r2011platformsimplementations_artila_m501_essence512_gcc gcc] || 153754 || 49620 || 6215 || 2469 || 2185 || 2030 || 1875 || [wiki:r2011measureDetailsPage_14_essence512_gcc Details]
|[wiki:r2011ciphers_fugue256 fugue256] || [wiki:r2011platformsimplementations_artila_m501_fugue256_sphlib sphlib] || 37564 || 5448 || 814 || 195 || 150 || 129 || 107 || [wiki:r2011measureDetailsPage_14_fugue256_sphlib Details]
|[wiki:r2011ciphers_fugue512 fugue512] || [wiki:r2011platformsimplementations_artila_m501_fugue512_sphlib sphlib] || 63731 || 8920 || 1290 || 334 || 267 || 233 || 198 || [wiki:r2011measureDetailsPage_14_fugue512_sphlib Details]
|[wiki:r2011ciphers_hamsi hamsi] || [wiki:r2011platformsimplementations_artila_m501_hamsi_sphlib-small sphlib-small] || 21465 || 3139 || 665 || 306 || 280 || 267 || 253 || [wiki:r2011measureDetailsPage_14_hamsi_sphlib-small Details]
|[wiki:r2011ciphers_hamsi512 hamsi512] || [wiki:r2011platformsimplementations_artila_m501_hamsi512_sphlib sphlib] || 84004 || 15354 || 2029 || 847 || 791 || 732 || 672 || [wiki:r2011measureDetailsPage_14_hamsi512_sphlib Details]
|[wiki:r2011ciphers_lane256 lane256] || [wiki:r2011platformsimplementations_artila_m501_lane256_c c] || 123142 || 21824 || 2717 || 1077 || 944 || 877 || 810 || [wiki:r2011measureDetailsPage_14_lane256_c Details]
|[wiki:r2011ciphers_lane512 lane512] || [wiki:r2011platformsimplementations_artila_m501_lane512_c c] || 321716 || 58760 || 7347 || 1812 || 1486 || 1326 || 1166 || [wiki:r2011measureDetailsPage_14_lane512_c Details]
|[wiki:r2011ciphers_luffa256 luffa256] || [wiki:r2011platformsimplementations_artila_m501_luffa256_sphlib sphlib] || 15716 || 1967 || 387 || 124 || 105 || 95 || 86 || [wiki:r2011measureDetailsPage_14_luffa256_sphlib Details]
|[wiki:r2011ciphers_luffa384 luffa384] || [wiki:r2011platformsimplementations_artila_m501_luffa384_opt32 opt32] || 23895 || 3005 || 543 || 212 || 188 || 177 || 165 || [wiki:r2011measureDetailsPage_14_luffa384_opt32 Details]
|[wiki:r2011ciphers_luffa512 luffa512] || [wiki:r2011platformsimplementations_artila_m501_luffa512_sphlib sphlib] || 29644 || 3722 || 757 || 238 || 200 || 189 || 177 || [wiki:r2011measureDetailsPage_14_luffa512_sphlib Details]
|[wiki:r2011ciphers_mcssha4 mcssha4] || [wiki:r2011platformsimplementations_artila_m501_mcssha4_ref ref] || 17010 || 2291 || 398 || 159 || 142 || 133 || 125 || [wiki:r2011measureDetailsPage_14_mcssha4_ref Details]
|[wiki:r2011ciphers_mcssha5 mcssha5] || [wiki:r2011platformsimplementations_artila_m501_mcssha5_ref ref] || 24649 || 3251 || 514 || 174 || 149 || 137 || 125 || [wiki:r2011measureDetailsPage_14_mcssha5_ref Details]
|[wiki:r2011ciphers_mcssha6 mcssha6] || [wiki:r2011platformsimplementations_artila_m501_mcssha6_ref ref] || 18383 || 2465 || 418 || 162 || 143 || 134 || 125 || [wiki:r2011measureDetailsPage_14_mcssha6_ref Details]
|[wiki:r2011ciphers_nasha256 nasha256] || [wiki:r2011platformsimplementations_artila_m501_nasha256_opt_v4 opt_v4] || 25864 || 3232 || 464 || 108 || 82 || 69 || 56 || [wiki:r2011measureDetailsPage_14_nasha256_opt_v4 Details]
|[wiki:r2011ciphers_nasha512 nasha512] || [wiki:r2011platformsimplementations_artila_m501_nasha512_opt opt] || 22691 || 2829 || 355 || 119 || 97 || 86 || 75 || [wiki:r2011measureDetailsPage_14_nasha512_opt Details]
|[wiki:r2011ciphers_sarmal256 sarmal256] || [wiki:r2011platformsimplementations_artila_m501_sarmal256_opt64 opt64] || 77603 || 9665 || 1210 || 539 || 483 || 434 || 385 || [wiki:r2011measureDetailsPage_14_sarmal256_opt64 Details]
|[wiki:r2011ciphers_sarmal512 sarmal512] || [wiki:r2011platformsimplementations_artila_m501_sarmal512_opt64 opt64] || 90934 || 11334 || 1430 || 660 || 566 || 531 || 496 || [wiki:r2011measureDetailsPage_14_sarmal512_opt64 Details]
|[wiki:r2011ciphers_shabal256 shabal256] || [wiki:r2011platformsimplementations_artila_m501_shabal256_sphlib sphlib] || 21544 || 2700 || 517 || 87 || 56 || 40 || 25 || [wiki:r2011measureDetailsPage_14_shabal256_sphlib Details]
|[wiki:r2011ciphers_shabal512 shabal512] || [wiki:r2011platformsimplementations_artila_m501_shabal512_sphlib sphlib] || 21735 || 2727 || 521 || 87 || 56 || 41 || 25 || [wiki:r2011measureDetailsPage_14_shabal512_sphlib Details]
|[wiki:r2011ciphers_simd256 simd256] || [wiki:r2011platformsimplementations_artila_m501_simd256_sphlib-small sphlib-small] || 32063 || 5974 || 750 || 302 || 270 || 254 || 238 || [wiki:r2011measureDetailsPage_14_simd256_sphlib-small Details]
|[wiki:r2011ciphers_simd512 simd512] || [wiki:r2011platformsimplementations_artila_m501_simd512_opt opt] || 64080 || 13319 || 1672 || 458 || 395 || 371 || 346 || [wiki:r2011measureDetailsPage_14_simd512_opt Details]
|[wiki:r2011ciphers_whirlpool whirlpool] || [wiki:r2011platformsimplementations_artila_m501_whirlpool_ref ref] || 57285 || 7238 || 1312 || 513 || 456 || 436 || 416 || [wiki:r2011measureDetailsPage_14_whirlpool_ref Details]
