| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:r2011ciphers_cubehash512 cubehash512] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash512_unrolled5 unrolled5] || 9083 || 1142 || 233 || 109 || 101 || 96 || 92 || [wiki:r2011measureDetailsPage_33_cubehash512_unrolled5 Details]
|[wiki:r2011ciphers_cubehash81 cubehash81] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash81_unrolled unrolled] || 53650 || 9236 || 3366 || 2633 || 2580 || 2554 || 2528 || [wiki:r2011measureDetailsPage_33_cubehash81_unrolled Details]
|[wiki:r2011ciphers_cubehash816 cubehash816] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash816_unrolled unrolled] || 53650 || 6751 || 1037 || 303 || 251 || 225 || 198 || [wiki:r2011measureDetailsPage_33_cubehash816_unrolled Details]
|[wiki:r2011ciphers_cubehash82 cubehash82] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash82_unrolled unrolled] || 53650 || 7994 || 2124 || 1390 || 1338 || 1312 || 1285 || [wiki:r2011measureDetailsPage_33_cubehash82_unrolled Details]
|[wiki:r2011ciphers_cubehash832 cubehash832] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash832_unrolled unrolled] || 53651 || 6751 || 959 || 225 || 173 || 147 || 121 || [wiki:r2011measureDetailsPage_33_cubehash832_unrolled Details]
|[wiki:r2011ciphers_cubehash84 cubehash84] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash84_unrolled unrolled] || 53650 || 7372 || 1502 || 769 || 717 || 690 || 664 || [wiki:r2011measureDetailsPage_33_cubehash84_unrolled Details]
|[wiki:r2011ciphers_cubehash88 cubehash88] || [wiki:r2011platformsimplementations_lm3s811-evb_cubehash88_unrolled unrolled] || 53649 || 7062 || 1192 || 458 || 406 || 380 || 354 || [wiki:r2011measureDetailsPage_33_cubehash88_unrolled Details]
|[wiki:r2011ciphers_echo256 echo256] || [wiki:r2011platformsimplementations_lm3s811-evb_echo256_generic_opt32 generic_opt32] || 37680 || 4769 || 591 || 213 || 211 || 192 || 173 || [wiki:r2011measureDetailsPage_33_echo256_generic_opt32 Details]
|[wiki:r2011ciphers_echo512 echo512] || [wiki:r2011platformsimplementations_lm3s811-evb_echo512_sphlib sphlib] || 42782 || 5348 || 664 || 408 || 366 || 345 || 325 || [wiki:r2011measureDetailsPage_33_echo512_sphlib Details]
|[wiki:r2011ciphers_echosp256 echosp256] || [wiki:r2011platformsimplementations_lm3s811-evb_echosp256_generic_opt32 generic_opt32] || 37999 || 4809 || 596 || 215 || 177 || 176 || 175 || [wiki:r2011measureDetailsPage_33_echosp256_generic_opt32 Details]
|[wiki:r2011ciphers_echosp512 echosp512] || [wiki:r2011platformsimplementations_lm3s811-evb_echosp512_generic_opt32 generic_opt32] || 46492 || 5870 || 729 || 263 || 261 || 238 || 214 || [wiki:r2011measureDetailsPage_33_echosp512_generic_opt32 Details]
|[wiki:r2011ciphers_edonr256 edonr256] || [wiki:r2011platformsimplementations_lm3s811-evb_edonr256_swpbe swpbe] || 2236 || 285 || 57 || 25 || 23 || 22 || 21 || [wiki:r2011measureDetailsPage_33_edonr256_swpbe Details]
|[wiki:r2011ciphers_edonr512 edonr512] || [wiki:r2011platformsimplementations_lm3s811-evb_edonr512_swpbe swpbe] || 6153 || 775 || 92 || 48 || 42 || 39 || 36 || [wiki:r2011measureDetailsPage_33_edonr512_swpbe Details]
|[wiki:r2011ciphers_fugue256 fugue256] || [wiki:r2011platformsimplementations_lm3s811-evb_fugue256_sphlib sphlib] || 33729 || 4360 || 648 || 184 || 151 || 135 || 118 || [wiki:r2011measureDetailsPage_33_fugue256_sphlib Details]
|[wiki:r2011ciphers_jh512 jh512] || [wiki:r2011platformsimplementations_lm3s811-evb_jh512_opt32 opt32] || 21488 || 5336 || 663 || 369 || 348 || 337 || 327 || [wiki:r2011measureDetailsPage_33_jh512_opt32 Details]
|[wiki:r2011ciphers_keccakc1024 keccakc1024] || [wiki:r2011platformsimplementations_lm3s811-evb_keccakc1024_opt32bi-s2lcu4 opt32bi-s2lcu4] || 16550 || 2084 || 260 || 230 || 214 || 205 || 197 || [wiki:r2011measureDetailsPage_33_keccakc1024_opt32bi-s2lcu4 Details]
|[wiki:r2011ciphers_keccakc256 keccakc256] || [wiki:r2011platformsimplementations_lm3s811-evb_keccakc256_simple32bi simple32bi] || 17623 || 2204 || 271 || 125 || 107 || 98 || 89 || [wiki:r2011measureDetailsPage_33_keccakc256_simple32bi Details]
|[wiki:r2011ciphers_keccakc448 keccakc448] || [wiki:r2011platformsimplementations_lm3s811-evb_keccakc448_opt32bi-s2lcu4 opt32bi-s2lcu4] || 18278 || 2304 || 288 || 124 || 120 || 111 || 102 || [wiki:r2011measureDetailsPage_33_keccakc448_opt32bi-s2lcu4 Details]
|[wiki:r2011ciphers_keccakc512 keccakc512] || [wiki:r2011platformsimplementations_lm3s811-evb_keccakc512_simple32bi simple32bi] || 16253 || 2033 || 249 || 120 || 118 || 118 || 117 || [wiki:r2011measureDetailsPage_33_keccakc512_simple32bi Details]
|[wiki:r2011ciphers_keccakc768 keccakc768] || [wiki:r2011platformsimplementations_lm3s811-evb_keccakc768_simple32bi simple32bi] || 15929 || 1992 || 244 || 147 || 145 || 145 || 144 || [wiki:r2011measureDetailsPage_33_keccakc768_simple32bi Details]
|[wiki:r2011ciphers_luffa256 luffa256] || [wiki:r2011platformsimplementations_lm3s811-evb_luffa256_opt32 opt32] || 5606 || 714 || 166 || 89 || 84 || 81 || 78 || [wiki:r2011measureDetailsPage_33_luffa256_opt32 Details]
|[wiki:r2011ciphers_luffa384 luffa384] || [wiki:r2011platformsimplementations_lm3s811-evb_luffa384_opt32 opt32] || 12875 || 1622 || 328 || 151 || 139 || 132 || 126 || [wiki:r2011measureDetailsPage_33_luffa384_opt32 Details]
|[wiki:r2011ciphers_luffa512 luffa512] || [wiki:r2011platformsimplementations_lm3s811-evb_luffa512_sphlib sphlib] || 15029 || 1880 || 383 || 175 || 160 || 153 || 146 || [wiki:r2011measureDetailsPage_33_luffa512_sphlib Details]
|[wiki:r2011ciphers_sha1 sha1] || [wiki:r2011platformsimplementations_lm3s811-evb_sha1_avrcryptolib avrcryptolib] || 22270 || 2791 || 690 || 386 || 364 || 353 || 343 || [wiki:r2011measureDetailsPage_33_sha1_avrcryptolib Details]
|[wiki:r2011ciphers_sha256 sha256] || [wiki:r2011platformsimplementations_lm3s811-evb_sha256_sphlib sphlib] || 3239 || 413 || 91 || 47 || 44 || 42 || 41 || [wiki:r2011measureDetailsPage_33_sha256_sphlib Details]
|[wiki:r2011ciphers_sha512 sha512] || [wiki:r2011platformsimplementations_lm3s811-evb_sha512_sphlib-small sphlib-small] || 23165 || 2904 || 358 || 218 || 195 || 184 || 173 || [wiki:r2011measureDetailsPage_33_sha512_sphlib-small Details]
|[wiki:r2011ciphers_shabal256 shabal256] || [wiki:r2011platformsimplementations_lm3s811-evb_shabal256_sphlib sphlib] || 7184 || 899 || 143 || 42 || 35 || 31 || 28 || [wiki:r2011measureDetailsPage_33_shabal256_sphlib Details]
|[wiki:r2011ciphers_shabal512 shabal512] || [wiki:r2011platformsimplementations_lm3s811-evb_shabal512_sphlib sphlib] || 7242 || 906 || 144 || 42 || 35 || 31 || 28 || [wiki:r2011measureDetailsPage_33_shabal512_sphlib Details]
|[wiki:r2011ciphers_simd256 simd256] || [wiki:r2011platformsimplementations_lm3s811-evb_simd256_sphlib sphlib] || 12224 || 3013 || 375 || 209 || 197 || 191 || 185 || [wiki:r2011measureDetailsPage_33_simd256_sphlib Details]
|[wiki:r2011ciphers_skein256 skein256] || [wiki:r2011platformsimplementations_lm3s811-evb_skein256_armcryptolib armcryptolib] || 45477 || 5698 || 946 || 526 || 496 || 481 || 466 || [wiki:r2011measureDetailsPage_33_skein256_armcryptolib Details]
|[wiki:r2011ciphers_skein512 skein512] || [wiki:r2011platformsimplementations_lm3s811-evb_skein512_armcryptolib armcryptolib] || 88835 || 11118 || 1393 || 576 || 517 || 488 || 459 || [wiki:r2011measureDetailsPage_33_skein512_armcryptolib Details]
