| '''Hash''' || '''Implementation''' || '''Empty Message''' || '''8 Bytes''' || '''64 Bytes''' || '''512 Bytes''' || '''1024 Bytes''' || '''2048 Bytes''' || '''Long Messages''' || '''Details''' 
|[wiki:r2011ciphers_cubehash816 cubehash816] || [wiki:r2011platformsimplementations_nslu2-openwrt_cubehash816_unrolled unrolled] || 62061 || 7816 || 1164 || 310 || 249 || 218 || 188 || [wiki:r2011measureDetailsPage_20_cubehash816_unrolled Details]
|[wiki:r2011ciphers_cubehash82 cubehash82] || [wiki:r2011platformsimplementations_nslu2-openwrt_cubehash82_unrolled unrolled] || 61895 || 9000 || 2195 || 1342 || 1299 || 1259 || 1219 || [wiki:r2011measureDetailsPage_20_cubehash82_unrolled Details]
|[wiki:r2011ciphers_cubehash832 cubehash832] || [wiki:r2011platformsimplementations_nslu2-openwrt_cubehash832_unrolled unrolled] || 62094 || 7818 || 1086 || 236 || 175 || 144 || 114 || [wiki:r2011measureDetailsPage_20_cubehash832_unrolled Details]
|[wiki:r2011ciphers_cubehash84 cubehash84] || [wiki:r2011platformsimplementations_nslu2-openwrt_cubehash84_unrolled unrolled] || 61945 || 8381 || 1600 || 752 || 691 || 669 || 648 || [wiki:r2011measureDetailsPage_20_cubehash84_unrolled Details]
|[wiki:r2011ciphers_cubehash88 cubehash88] || [wiki:r2011platformsimplementations_nslu2-openwrt_cubehash88_unrolled unrolled] || 62028 || 8092 || 1309 || 457 || 396 || 365 || 335 || [wiki:r2011measureDetailsPage_20_cubehash88_unrolled Details]
|[wiki:r2011ciphers_echo256 echo256] || [wiki:r2011platformsimplementations_nslu2-openwrt_echo256_sphlib-small sphlib-small] || 59351 || 7438 || 929 || 277 || 256 || 226 || 196 || [wiki:r2011measureDetailsPage_20_echo256_sphlib-small Details]
|[wiki:r2011ciphers_echo512 echo512] || [wiki:r2011platformsimplementations_nslu2-openwrt_echo512_sphlib-small sphlib-small] || 68794 || 8647 || 1084 || 523 || 455 || 420 || 385 || [wiki:r2011measureDetailsPage_20_echo512_sphlib-small Details]
|[wiki:r2011ciphers_echosp256 echosp256] || [wiki:r2011platformsimplementations_nslu2-openwrt_echosp256_generic_opt32 generic_opt32] || 95162 || 12265 || 1535 || 376 || 279 || 252 || 225 || [wiki:r2011measureDetailsPage_20_echosp256_generic_opt32 Details]
|[wiki:r2011ciphers_echosp512 echosp512] || [wiki:r2011platformsimplementations_nslu2-openwrt_echosp512_generic_opt32 generic_opt32] || 105602 || 13497 || 1693 || 437 || 383 || 328 || 273 || [wiki:r2011measureDetailsPage_20_echosp512_generic_opt32 Details]
|[wiki:r2011ciphers_fugue256 fugue256] || [wiki:r2011platformsimplementations_nslu2-openwrt_fugue256_sphlib sphlib] || 41745 || 5819 || 866 || 220 || 172 || 148 || 124 || [wiki:r2011measureDetailsPage_20_fugue256_sphlib Details]
|[wiki:r2011ciphers_fugue512 fugue512] || [wiki:r2011platformsimplementations_nslu2-openwrt_fugue512_sphlib sphlib] || 70739 || 9539 || 1399 || 383 || 309 || 281 || 253 || [wiki:r2011measureDetailsPage_20_fugue512_sphlib Details]
|[wiki:r2011ciphers_hamsi hamsi] || [wiki:r2011platformsimplementations_nslu2-openwrt_hamsi_sphlib sphlib] || 26667 || 3780 || 798 || 387 || 334 || 297 || 261 || [wiki:r2011measureDetailsPage_20_hamsi_sphlib Details]
|[wiki:r2011ciphers_hamsi512 hamsi512] || [wiki:r2011platformsimplementations_nslu2-openwrt_hamsi512_sphlib sphlib] || 94081 || 17263 || 2429 || 1061 || 942 || 895 || 848 || [wiki:r2011measureDetailsPage_20_hamsi512_sphlib Details]
|[wiki:r2011ciphers_lane256 lane256] || [wiki:r2011platformsimplementations_nslu2-openwrt_lane256_c c] || 77705 || 11135 || 1379 || 318 || 241 || 227 || 212 || [wiki:r2011measureDetailsPage_20_lane256_c Details]
|[wiki:r2011ciphers_lane512 lane512] || [wiki:r2011platformsimplementations_nslu2-openwrt_lane512_c c] || 273947 || 49329 || 6181 || 1480 || 1229 || 1087 || 946 || [wiki:r2011measureDetailsPage_20_lane512_c Details]
|[wiki:r2011ciphers_luffa256 luffa256] || [wiki:r2011platformsimplementations_nslu2-openwrt_luffa256_sphlib sphlib] || 19202 || 2409 || 436 || 121 || 98 || 86 || 75 || [wiki:r2011measureDetailsPage_20_luffa256_sphlib Details]
|[wiki:r2011ciphers_luffa512 luffa512] || [wiki:r2011platformsimplementations_nslu2-openwrt_luffa512_sphlib sphlib] || 34879 || 4327 || 813 || 225 || 183 || 161 || 140 || [wiki:r2011measureDetailsPage_20_luffa512_sphlib Details]
|[wiki:r2011ciphers_mcssha4 mcssha4] || [wiki:r2011platformsimplementations_nslu2-openwrt_mcssha4_ref ref] || 21995 || 2943 || 484 || 175 || 153 || 141 || 130 || [wiki:r2011measureDetailsPage_20_mcssha4_ref Details]
|[wiki:r2011ciphers_mcssha5 mcssha5] || [wiki:r2011platformsimplementations_nslu2-openwrt_mcssha5_ref ref] || 28795 || 3774 || 588 || 189 || 159 || 145 || 130 || [wiki:r2011measureDetailsPage_20_mcssha5_ref Details]
|[wiki:r2011ciphers_mcssha6 mcssha6] || [wiki:r2011platformsimplementations_nslu2-openwrt_mcssha6_ref ref] || 27465 || 3631 || 567 || 186 || 158 || 144 || 131 || [wiki:r2011measureDetailsPage_20_mcssha6_ref Details]
|[wiki:r2011ciphers_shabal256 shabal256] || [wiki:r2011platformsimplementations_nslu2-openwrt_shabal256_sphlib sphlib] || 31438 || 3949 || 668 || 114 || 75 || 55 || 35 || [wiki:r2011measureDetailsPage_20_shabal256_sphlib Details]
|[wiki:r2011ciphers_shabal512 shabal512] || [wiki:r2011platformsimplementations_nslu2-openwrt_shabal512_ref ref] || 33416 || 4181 || 707 || 115 || 73 || 52 || 30 || [wiki:r2011measureDetailsPage_20_shabal512_ref Details]
|[wiki:r2011ciphers_shavite3256 shavite3256] || [wiki:r2011platformsimplementations_nslu2-openwrt_shavite3256_256-nosalt-smallc 256-nosalt-smallc] || 65652 || 8207 || 1158 || 260 || 194 || 160 || 126 || [wiki:r2011measureDetailsPage_20_shavite3256_256-nosalt-smallc Details]
|[wiki:r2011ciphers_simd256 simd256] || [wiki:r2011platformsimplementations_nslu2-openwrt_simd256_sphlib sphlib] || 55494 || 8766 || 1095 || 328 || 273 || 244 || 216 || [wiki:r2011measureDetailsPage_20_simd256_sphlib Details]
|[wiki:r2011ciphers_simd512 simd512] || [wiki:r2011platformsimplementations_nslu2-openwrt_simd512_opt opt] || 65320 || 12893 || 1617 || 427 || 362 || 329 || 296 || [wiki:r2011measureDetailsPage_20_simd512_opt Details]
|[wiki:r2011ciphers_whirlpool whirlpool] || [wiki:r2011platformsimplementations_nslu2-openwrt_whirlpool_ref ref] || 75710 || 9532 || 1691 || 600 || 522 || 482 || 443 || [wiki:r2011measureDetailsPage_20_whirlpool_ref Details]
